Title,Fermi,Ticks,Label,HSP,Energy
,,,,2.8603,12.3689
,,,,2.8853,12.4321
,,,,2.9103,12.5021
,,,,2.9353,12.5779
,,,,2.9603,12.6578
,,,,2.9853,12.7403
,,,,3.0103,12.8227
,,,,3.0353,12.902
,,,,3.0603,12.9734
,,,,3.0853,13.0243
,,,,3.1103,13.0438
,,,,3.1353,13.0507
,,,,3.1603,13.0538
,,,,3.1853,13.0547
,,,,3.2206,13.0452
,,,,3.256,13.0171
,,,,3.2913,12.9712
,,,,3.3267,12.9094
,,,,3.362,12.8341
,,,,3.3974,12.7458
,,,,3.4328,12.6478
,,,,3.4681,12.5522
,,,,3.5035,12.4603
,,,,3.5388,12.3674
,,,,3.5742,12.2823
,,,,3.6095,12.2084
,,,,3.6449,12.1487
,,,,3.6802,12.1054
,,,,3.7156,12.0801
,,,,3.751,12.0728
,,,,3.7863,12.0817
,,,,3.8217,12.1013
,,,,3.857,12.1214
,,,,3.8924,12.13
,,,,3.8924,12.1202
,,,,3.9163,12.1204
,,,,3.9402,12.1211
,,,,3.9641,12.1223
,,,,3.988,12.1238
,,,,4.0119,12.1257
,,,,4.0358,12.1279
,,,,4.0597,12.1304
,,,,4.0836,12.1331
,,,,4.1076,12.1359
,,,,4.1315,12.1388
,,,,4.1554,12.1416
,,,,4.1793,12.1444
,,,,4.2032,12.147
,,,,4.2271,12.1494
,,,,4.251,12.1516
,,,,4.2749,12.1534
,,,,4.2988,12.1548
,,,,4.3227,12.1559
,,,,4.3466,12.1566
,,,,4.3705,12.163
,,,,4.3705,12.324
,,,,4.3945,12.3273
,,,,4.4184,12.3372
,,,,4.4423,12.3536
,,,,4.4662,12.3765
,,,,4.4901,12.4056
,,,,4.514,12.4408
,,,,4.5379,12.4815
,,,,4.5618,12.5275
,,,,4.5857,12.5779
,,,,4.6096,12.6321
,,,,4.6335,12.6889
,,,,4.6574,12.7471
,,,,4.6814,12.8053
,,,,4.7053,12.8617
,,,,4.7292,12.9144
,,,,4.7531,12.9613
,,,,4.777,13.0005
,,,,4.8009,13.03
,,,,4.8248,13.0485
,,,,4.8487,13.0547
,,,,,
,,,,0,10.5599
,,,,0.025,10.5606
,,,,0.05,10.5628
,,,,0.075,10.5666
,,,,0.1,10.5723
,,,,0.125,10.603
,,,,0.15,10.6676
,,,,0.175,10.7589
,,,,0.2,10.874
,,,,0.225,11.0083
,,,,0.25,11.1566
,,,,0.275,11.3137
,,,,0.3,11.4743
,,,,0.325,11.6334
,,,,0.35,11.7864
,,,,0.375,11.9282
,,,,0.4,12.0543
,,,,0.425,12.1595
,,,,0.45,12.2393
,,,,0.475,12.2893
,,,,0.5,12.3063
,,,,0.525,12.3069
,,,,0.55,12.3088
,,,,0.575,12.3122
,,,,0.6,12.3179
,,,,0.625,12.3274
,,,,0.65,12.344
,,,,0.675,12.3736
,,,,0.7,12.4197
,,,,0.725,12.4804
,,,,0.75,12.5517
,,,,0.775,12.6305
,,,,0.8,12.7138
,,,,0.825,12.7984
,,,,0.85,12.8814
,,,,0.875,12.9593
,,,,0.9,13.0288
,,,,0.925,13.0867
,,,,0.95,13.1303
,,,,0.975,13.1574
,,,,1,13.1666
,,,,1.0354,13.1482
,,,,1.0707,13.0936
,,,,1.1061,13.0047
,,,,1.1414,12.8841
,,,,1.1768,12.7352
,,,,1.2121,12.5621
,,,,1.2475,12.3687
,,,,1.2828,12.1588
,,,,1.3182,11.9362
,,,,1.3536,11.7044
,,,,1.3889,11.4668
,,,,1.4243,11.2279
,,,,1.4596,10.9958
,,,,1.495,10.7903
,,,,1.5303,10.6508
,,,,1.5657,10.5863
,,,,1.601,10.5611
,,,,1.6364,10.5563
,,,,1.6718,10.5584
,,,,1.7071,10.5599
,,,,1.731,10.5696
,,,,1.7549,10.5985
,,,,1.7788,10.6458
,,,,1.8027,10.7101
,,,,1.8266,10.7897
,,,,1.8506,10.8827
,,,,1.8745,10.9866
,,,,1.8984,11.099
,,,,1.9223,11.2173
,,,,1.9462,11.3386
,,,,1.9701,11.4602
,,,,1.994,11.5793
,,,,2.0179,11.6932
,,,,2.0418,11.7989
,,,,2.0657,11.8938
,,,,2.0896,11.9755
,,,,2.1135,12.0416
,,,,2.1375,12.0902
,,,,2.1614,12.12
,,,,2.1853,12.13
,,,,2.2103,12.1302
,,,,2.2353,12.1309
,,,,2.2603,12.132
,,,,2.2853,12.1334
,,,,2.3103,12.1352
,,,,2.3353,12.1374
,,,,2.3603,12.1398
,,,,2.3853,12.1807
,,,,2.4103,12.238
,,,,2.4353,12.3072
,,,,2.4603,12.386
,,,,2.4853,12.4716
,,,,2.5103,12.5606
,,,,2.5353,12.6492
,,,,2.5603,12.7336
,,,,2.5853,12.8097
,,,,2.6103,12.8737
,,,,2.6353,12.9221
,,,,2.6603,12.9523
,,,,2.6853,12.9626
,,,,2.7103,12.9632
,,,,2.7353,12.9652
,,,,2.7603,12.9683
,,,,2.7853,12.9726
,,,,2.8103,12.978
,,,,2.8353,12.9842
,,,,2.8603,12.9911
,,,,2.8853,12.9985
,,,,2.9103,13.0063
,,,,2.9353,13.0143
,,,,2.9603,13.0223
,,,,2.9853,13.0303
,,,,3.0103,13.0382
,,,,3.0353,13.0464
,,,,3.0603,13.0569
,,,,3.0853,13.079
,,,,3.1103,13.1205
,,,,3.1353,13.1596
,,,,3.1603,13.1852
,,,,3.1853,13.1939
,,,,3.2206,13.1764
,,,,3.256,13.1249
,,,,3.2913,13.0446
,,,,3.3267,12.9463
,,,,3.362,12.845
,,,,3.3974,12.7479
,,,,3.4328,12.6544
,,,,3.4681,12.5572
,,,,3.5035,12.4616
,,,,3.5388,12.3787
,,,,3.5742,12.3061
,,,,3.6095,12.2455
,,,,3.6449,12.1981
,,,,3.6802,12.1639
,,,,3.7156,12.1419
,,,,3.751,12.1305
,,,,3.7863,12.1267
,,,,3.8217,12.1272
,,,,3.857,12.1291
,,,,3.8924,12.13
,,,,3.8924,12.3063
,,,,3.9163,12.3087
,,,,3.9402,12.3159
,,,,3.9641,12.328
,,,,3.988,12.3453
,,,,4.0119,12.3679
,,,,4.0358,12.3961
,,,,4.0597,12.4298
,,,,4.0836,12.469
,,,,4.1076,12.5133
,,,,4.1315,12.5621
,,,,4.1554,12.6145
,,,,4.1793,12.669
,,,,4.2032,12.7242
,,,,4.2271,12.7779
,,,,4.251,12.8284
,,,,4.2749,12.8734
,,,,4.2988,12.9109
,,,,4.3227,12.9391
,,,,4.3466,12.9566
,,,,4.3705,12.9626
,,,,4.3705,13.1666
,,,,4.3945,13.1668
,,,,4.4184,13.1675
,,,,4.4423,13.1685
,,,,4.4662,13.17
,,,,4.4901,13.1717
,,,,4.514,13.1738
,,,,4.5379,13.176
,,,,4.5618,13.1782
,,,,4.5857,13.1805
,,,,4.6096,13.1827
,,,,4.6335,13.1848
,,,,4.6574,13.1868
,,,,4.6814,13.1885
,,,,4.7053,13.19
,,,,4.7292,13.1912
,,,,4.7531,13.1922
,,,,4.777,13.193
,,,,4.8009,13.1935
,,,,4.8248,13.1939
,,,,4.8487,13.1939
,,,,,
,,,,0,13.4638
,,,,0.025,13.4662
,,,,0.05,13.4683
,,,,0.075,13.4701
,,,,0.1,13.4719
,,,,0.125,13.4736
,,,,0.15,13.4749
,,,,0.175,13.4756
,,,,0.2,13.4754
,,,,0.225,13.4742
,,,,0.25,13.4718
,,,,0.275,13.4681
,,,,0.3,13.4629
,,,,0.325,13.4561
,,,,0.35,13.4477
,,,,0.375,13.4379
,,,,0.4,13.4273
,,,,0.425,13.4165
,,,,0.45,13.407
,,,,0.475,13.4004
,,,,0.5,13.398
,,,,0.525,13.4128
,,,,0.55,13.4538
,,,,0.575,13.5127
,,,,0.6,13.5794
,,,,0.625,13.6445
,,,,0.65,13.7019
,,,,0.675,13.7485
,,,,0.7,13.7833
,,,,0.725,13.8067
,,,,0.75,13.8198
,,,,0.775,13.8235
,,,,0.8,13.819
,,,,0.825,13.8072
,,,,0.85,13.7894
,,,,0.875,13.767
,,,,0.9,13.742
,,,,0.925,13.7169
,,,,0.95,13.6951
,,,,0.975,13.68
,,,,1,13.6746
,,,,1.0354,13.6854
,,,,1.0707,13.7147
,,,,1.1061,13.7559
,,,,1.1414,13.801
,,,,1.1768,13.8435
,,,,1.2121,13.8785
,,,,1.2475,13.9028
,,,,1.2828,13.9142
,,,,1.3182,13.9117
,,,,1.3536,13.8951
,,,,1.3889,13.8651
,,,,1.4243,13.8234
,,,,1.4596,13.7722
,,,,1.495,13.7147
,,,,1.5303,13.6544
,,,,1.5657,13.5956
,,,,1.601,13.5429
,,,,1.6364,13.5007
,,,,1.6718,13.4733
,,,,1.7071,13.4638
,,,,1.731,13.4864
,,,,1.7549,13.487
,,,,1.7788,13.488
,,,,1.8027,13.4893
,,,,1.8266,13.4908
,,,,1.8506,13.4925
,,,,1.8745,13.4945
,,,,1.8984,13.4964
,,,,1.9223,13.4985
,,,,1.9462,13.5004
,,,,1.9701,13.5023
,,,,1.994,13.5041
,,,,2.0179,13.5058
,,,,2.0418,13.5072
,,,,2.0657,13.5085
,,,,2.0896,13.5096
,,,,2.1135,13.5104
,,,,2.1375,13.511
,,,,2.1614,13.5114
,,,,2.1853,13.5115
,,,,2.2103,13.5362
,,,,2.2353,13.6057
,,,,2.2603,13.7088
,,,,2.2853,13.8316
,,,,2.3103,13.9611
,,,,2.3353,14.0867
,,,,2.3603,14.2013
,,,,2.3853,14.301
,,,,2.4103,14.3849
,,,,2.4353,14.454
,,,,2.4603,14.5098
,,,,2.4853,14.5544
,,,,2.5103,14.5898
,,,,2.5353,14.6175
,,,,2.5603,14.6389
,,,,2.5853,14.6551
,,,,2.6103,14.6668
,,,,2.6353,14.6748
,,,,2.6603,14.6794
,,,,2.6853,14.6809
,,,,2.7103,14.7121
,,,,2.7353,14.8029
,,,,2.7603,14.9455
,,,,2.7853,15.1288
,,,,2.8103,15.3404
,,,,2.8353,15.5673
,,,,2.8603,15.7957
,,,,2.8853,16.0098
,,,,2.9103,16.1918
,,,,2.9353,16.3253
,,,,2.9603,16.404
,,,,2.9853,16.4371
,,,,3.0103,16.4407
,,,,3.0353,16.4284
,,,,3.0603,16.4093
,,,,3.0853,16.3888
,,,,3.1103,16.3702
,,,,3.1353,16.3557
,,,,3.1603,16.3465
,,,,3.1853,16.3434
,,,,3.2206,16.3499
,,,,3.256,16.3704
,,,,3.2913,16.4064
,,,,3.3267,16.4562
,,,,3.362,16.5148
,,,,3.3974,16.575
,,,,3.4328,16.6284
,,,,3.4681,16.6664
,,,,3.5035,16.4795
,,,,3.5388,16.1786
,,,,3.5742,15.8499
,,,,3.6095,15.5063
,,,,3.6449,15.1579
,,,,3.6802,14.8141
,,,,3.7156,14.4845
,,,,3.751,14.18
,,,,3.7863,13.9136
,,,,3.8217,13.7009
,,,,3.857,13.5609
,,,,3.8924,13.5115
,,,,3.8924,13.398
,,,,3.9163,13.4185
,,,,3.9402,13.4783
,,,,3.9641,13.572
,,,,3.988,13.6917
,,,,4.0119,13.8274
,,,,4.0358,13.968
,,,,4.0597,14.1035
,,,,4.0836,14.2256
,,,,4.1076,14.3298
,,,,4.1315,14.4151
,,,,4.1554,14.483
,,,,4.1793,14.5362
,,,,4.2032,14.5774
,,,,4.2271,14.6092
,,,,4.251,14.6335
,,,,4.2749,14.6517
,,,,4.2988,14.665
,,,,4.3227,14.6739
,,,,4.3466,14.6792
,,,,4.3705,14.6809
,,,,4.3705,13.6746
,,,,4.3945,13.7019
,,,,4.4184,13.7822
,,,,4.4423,13.9111
,,,,4.4662,14.0817
,,,,4.4901,14.2859
,,,,4.514,14.5149
,,,,4.5379,14.7592
,,,,4.5618,15.0095
,,,,4.5857,15.256
,,,,4.6096,15.4891
,,,,4.6335,15.6993
,,,,4.6574,15.8791
,,,,4.6814,16.0243
,,,,4.7053,16.1347
,,,,4.7292,16.2145
,,,,4.7531,16.2693
,,,,4.777,16.3054
,,,,4.8009,16.3276
,,,,4.8248,16.3396
,,,,4.8487,16.3434
,,,,,
,,,,0,13.4862
,,,,0.025,13.512
,,,,0.05,13.5906
,,,,0.075,13.7103
,,,,0.1,13.8556
,,,,0.125,14.0118
,,,,0.15,14.1679
,,,,0.175,14.3183
,,,,0.2,14.4621
,,,,0.225,14.5998
,,,,0.25,14.7312
,,,,0.275,14.8557
,,,,0.3,14.9714
,,,,0.325,15.0761
,,,,0.35,15.168
,,,,0.375,15.2452
,,,,0.4,15.3072
,,,,0.425,15.3541
,,,,0.45,15.3864
,,,,0.475,15.4053
,,,,0.5,15.4115
,,,,0.525,15.4299
,,,,0.55,15.4854
,,,,0.575,15.5781
,,,,0.6,15.7072
,,,,0.625,15.87
,,,,0.65,16.0614
,,,,0.675,16.2743
,,,,0.7,16.5006
,,,,0.725,16.7318
,,,,0.75,16.9597
,,,,0.775,17.176
,,,,0.8,17.3719
,,,,0.825,17.5352
,,,,0.85,17.6498
,,,,0.875,17.7109
,,,,0.9,17.7368
,,,,0.925,17.7462
,,,,0.95,17.749
,,,,0.975,17.7495
,,,,1,17.7495
,,,,1.0354,17.7492
,,,,1.0707,17.7442
,,,,1.1061,17.72
,,,,1.1414,17.6503
,,,,1.1768,17.5084
,,,,1.2121,17.3024
,,,,1.2475,17.0594
,,,,1.2828,16.7971
,,,,1.3182,16.5253
,,,,1.3536,16.2163
,,,,1.3889,15.8642
,,,,1.4243,15.5055
,,,,1.4596,15.1462
,,,,1.495,14.7937
,,,,1.5303,14.4572
,,,,1.5657,14.1479
,,,,1.601,13.8799
,,,,1.6364,13.6693
,,,,1.6718,13.5334
,,,,1.7071,13.4862
,,,,1.731,13.487
,,,,1.7549,13.5552
,,,,1.7788,13.6641
,,,,1.8027,13.8074
,,,,1.8266,13.9765
,,,,1.8506,14.1616
,,,,1.8745,14.3519
,,,,1.8984,14.5374
,,,,1.9223,14.7122
,,,,1.9462,14.8749
,,,,1.9701,15.027
,,,,1.994,15.1698
,,,,2.0179,15.3031
,,,,2.0418,15.4256
,,,,2.0657,15.5352
,,,,2.0896,15.6296
,,,,2.1135,15.7061
,,,,2.1375,15.7627
,,,,2.1614,15.7974
,,,,2.1853,15.8091
,,,,2.2103,15.8186
,,,,2.2353,15.8476
,,,,2.2603,15.8966
,,,,2.2853,15.9665
,,,,2.3103,16.0574
,,,,2.3353,16.1681
,,,,2.3603,16.2956
,,,,2.3853,16.435
,,,,2.4103,16.5803
,,,,2.4353,16.7255
,,,,2.4603,16.8656
,,,,2.4853,16.9969
,,,,2.5103,17.1168
,,,,2.5353,17.2232
,,,,2.5603,17.3135
,,,,2.5853,17.3846
,,,,2.6103,17.4333
,,,,2.6353,17.4603
,,,,2.6603,17.4722
,,,,2.6853,17.4754
,,,,2.7103,17.4701
,,,,2.7353,17.4547
,,,,2.7603,17.4302
,,,,2.7853,17.3984
,,,,2.8103,17.3622
,,,,2.8353,17.3256
,,,,2.8603,17.2937
,,,,2.8853,17.2723
,,,,2.9103,17.2618
,,,,2.9353,17.2445
,,,,2.9603,17.2014
,,,,2.9853,17.1409
,,,,3.0103,17.0739
,,,,3.0353,17.0061
,,,,3.0603,16.9416
,,,,3.0853,16.8837
,,,,3.1103,16.8352
,,,,3.1353,16.7985
,,,,3.1603,16.7756
,,,,3.1853,16.7679
,,,,3.2206,16.778
,,,,3.256,16.8074
,,,,3.2913,16.8527
,,,,3.3267,16.9071
,,,,3.362,16.9563
,,,,3.3974,16.9713
,,,,3.4328,16.9048
,,,,3.4681,16.7324
,,,,3.5035,16.6813
,,,,3.5388,16.6671
,,,,3.5742,16.6215
,,,,3.6095,16.5456
,,,,3.6449,16.4445
,,,,3.6802,16.3262
,,,,3.7156,16.2005
,,,,3.751,16.0779
,,,,3.7863,15.9689
,,,,3.8217,15.883
,,,,3.857,15.828
,,,,3.8924,15.8091
,,,,3.8924,15.4115
,,,,3.9163,15.4176
,,,,3.9402,15.4363
,,,,3.9641,15.4691
,,,,3.988,15.5182
,,,,4.0119,15.5868
,,,,4.0358,15.6784
,,,,4.0597,15.7957
,,,,4.0836,15.9398
,,,,4.1076,16.1084
,,,,4.1315,16.2962
,,,,4.1554,16.4957
,,,,4.1793,16.6985
,,,,4.2032,16.8965
,,,,4.2271,17.0818
,,,,4.251,17.2473
,,,,4.2749,17.3831
,,,,4.2988,17.462
,,,,4.3227,17.4763
,,,,4.3466,17.4761
,,,,4.3705,17.4754
,,,,4.3705,17.7495
,,,,4.3945,17.747
,,,,4.4184,17.7397
,,,,4.4423,17.7285
,,,,4.4662,17.7146
,,,,4.4901,17.6997
,,,,4.514,17.6862
,,,,4.5379,17.6769
,,,,4.5618,17.6752
,,,,4.5857,17.6853
,,,,4.6096,17.6329
,,,,4.6335,17.489
,,,,4.6574,17.3536
,,,,4.6814,17.2283
,,,,4.7053,17.1145
,,,,4.7292,17.0139
,,,,4.7531,16.9284
,,,,4.777,16.8596
,,,,4.8009,16.8091
,,,,4.8248,16.7782
,,,,4.8487,16.7679
,,,,,
,,,,0,14.3682
,,,,0.025,14.3817
,,,,0.05,14.4225
,,,,0.075,14.492
,,,,0.1,14.592
,,,,0.125,14.7235
,,,,0.15,14.8842
,,,,0.175,15.0678
,,,,0.2,15.2648
,,,,0.225,15.4653
,,,,0.25,15.6613
,,,,0.275,15.8472
,,,,0.3,16.0197
,,,,0.325,16.1773
,,,,0.35,16.3195
,,,,0.375,16.4455
,,,,0.4,16.5542
,,,,0.425,16.6436
,,,,0.45,16.7108
,,,,0.475,16.7527
,,,,0.5,16.767
,,,,0.525,16.7747
,,,,0.55,16.798
,,,,0.575,16.8364
,,,,0.6,16.8897
,,,,0.625,16.9571
,,,,0.65,17.0379
,,,,0.675,17.1307
,,,,0.7,17.2341
,,,,0.725,17.3457
,,,,0.75,17.4629
,,,,0.775,17.5822
,,,,0.8,17.6997
,,,,0.825,17.8121
,,,,0.85,17.9168
,,,,0.875,18.0115
,,,,0.9,18.0941
,,,,0.925,18.1623
,,,,0.95,18.2136
,,,,0.975,18.2455
,,,,1,18.2563
,,,,1.0354,18.2346
,,,,1.0707,18.1708
,,,,1.1061,18.0708
,,,,1.1414,17.9514
,,,,1.1768,17.7308
,,,,1.2121,17.4727
,,,,1.2475,17.1883
,,,,1.2828,16.8819
,,,,1.3182,16.5568
,,,,1.3536,16.2498
,,,,1.3889,15.9748
,,,,1.4243,15.7045
,,,,1.4596,15.4431
,,,,1.495,15.1956
,,,,1.5303,14.9679
,,,,1.5657,14.7667
,,,,1.601,14.5995
,,,,1.6364,14.4734
,,,,1.6718,14.3949
,,,,1.7071,14.3682
,,,,1.731,14.3784
,,,,1.7549,14.4091
,,,,1.7788,14.4602
,,,,1.8027,14.532
,,,,1.8266,14.6255
,,,,1.8506,14.7419
,,,,1.8745,14.8834
,,,,1.8984,15.0509
,,,,1.9223,15.2418
,,,,1.9462,15.4484
,,,,1.9701,15.6607
,,,,1.994,15.8689
,,,,2.0179,16.065
,,,,2.0418,16.2428
,,,,2.0657,16.3977
,,,,2.0896,16.5269
,,,,2.1135,16.6288
,,,,2.1375,16.7022
,,,,2.1614,16.7465
,,,,2.1853,16.7613
,,,,2.2103,16.7701
,,,,2.2353,16.7963
,,,,2.2603,16.8396
,,,,2.2853,16.8997
,,,,2.3103,16.9757
,,,,2.3353,17.066
,,,,2.3603,17.168
,,,,2.3853,17.2774
,,,,2.4103,17.3885
,,,,2.4353,17.4962
,,,,2.4603,17.5979
,,,,2.4853,17.6915
,,,,2.5103,17.6807
,,,,2.5353,17.665
,,,,2.5603,17.6524
,,,,2.5853,17.6474
,,,,2.6103,17.6528
,,,,2.6353,17.6666
,,,,2.6603,17.6804
,,,,2.6853,17.686
,,,,2.7103,17.6824
,,,,2.7353,17.6719
,,,,2.7603,17.6546
,,,,2.7853,17.6308
,,,,2.8103,17.6008
,,,,2.8353,17.565
,,,,2.8603,17.5248
,,,,2.8853,17.4841
,,,,2.9103,17.4551
,,,,2.9353,17.4686
,,,,2.9603,17.5039
,,,,2.9853,17.3667
,,,,3.0103,17.2395
,,,,3.0353,17.1237
,,,,3.0603,17.0211
,,,,3.0853,16.9335
,,,,3.1103,16.8627
,,,,3.1353,16.8106
,,,,3.1603,16.7786
,,,,3.1853,16.7679
,,,,3.2206,16.7944
,,,,3.256,16.8694
,,,,3.2913,16.9816
,,,,3.3267,17.1173
,,,,3.362,17.2627
,,,,3.3974,17.4052
,,,,3.4328,17.535
,,,,3.4681,17.6464
,,,,3.5035,17.7375
,,,,3.5388,17.8046
,,,,3.5742,17.7356
,,,,3.6095,17.5899
,,,,3.6449,17.4391
,,,,3.6802,17.2899
,,,,3.7156,17.1481
,,,,3.751,17.02
,,,,3.7863,16.912
,,,,3.8217,16.83
,,,,3.857,16.7787
,,,,3.8924,16.7613
,,,,3.8924,16.767
,,,,3.9163,16.7737
,,,,3.9402,16.7939
,,,,3.9641,16.8273
,,,,3.988,16.8734
,,,,4.0119,16.9315
,,,,4.0358,17.0008
,,,,4.0597,17.0803
,,,,4.0836,17.1684
,,,,4.1076,17.2634
,,,,4.1315,17.3632
,,,,4.1554,17.4651
,,,,4.1793,17.5664
,,,,4.2032,17.5743
,,,,4.2271,17.5552
,,,,4.251,17.5401
,,,,4.2749,17.5338
,,,,4.2988,17.5597
,,,,4.3227,17.6223
,,,,4.3466,17.6695
,,,,4.3705,17.686
,,,,4.3705,18.2563
,,,,4.3945,18.2601
,,,,4.4184,18.2713
,,,,4.4423,18.2897
,,,,4.4662,18.3149
,,,,4.4901,18.3462
,,,,4.514,18.267
,,,,4.5379,18.1024
,,,,4.5618,17.941
,,,,4.5857,17.784
,,,,4.6096,17.6329
,,,,4.6335,17.489
,,,,4.6574,17.3536
,,,,4.6814,17.2283
,,,,4.7053,17.1145
,,,,4.7292,17.0139
,,,,4.7531,16.9284
,,,,4.777,16.8596
,,,,4.8009,16.8091
,,,,4.8248,16.7782
,,,,4.8487,16.7679
,,,,,
,,,,0,15.8644
,,,,0.025,15.8727
,,,,0.05,15.8976
,,,,0.075,15.9388
,,,,0.1,15.9961
,,,,0.125,16.0689
,,,,0.15,16.1565
,,,,0.175,16.2583
,,,,0.2,16.3728
,,,,0.225,16.4983
,,,,0.25,16.6314
,,,,0.275,16.7669
,,,,0.3,16.8972
,,,,0.325,17.0162
,,,,0.35,17.1216
,,,,0.375,17.213
,,,,0.4,17.29
,,,,0.425,17.3516
,,,,0.45,17.3968
,,,,0.475,17.4243
,,,,0.5,17.4336
,,,,0.525,17.4382
,,,,0.55,17.4522
,,,,0.575,17.4756
,,,,0.6,17.5085
,,,,0.625,17.5509
,,,,0.65,17.6033
,,,,0.675,17.6657
,,,,0.7,17.7389
,,,,0.725,17.8235
,,,,0.75,17.8985
,,,,0.775,17.9093
,,,,0.8,17.9243
,,,,0.825,17.9524
,,,,0.85,18.0074
,,,,0.875,18.0931
,,,,0.9,18.1905
,,,,0.925,18.2799
,,,,0.95,18.35
,,,,0.975,18.3947
,,,,1,18.41
,,,,1.0354,18.3793
,,,,1.0707,18.2895
,,,,1.1061,18.1464
,,,,1.1414,17.9576
,,,,1.1768,17.8372
,,,,1.2121,17.7293
,,,,1.2475,17.6157
,,,,1.2828,17.4925
,,,,1.3182,17.3598
,,,,1.3536,17.219
,,,,1.3889,17.072
,,,,1.4243,16.8497
,,,,1.4596,16.633
,,,,1.495,16.4381
,,,,1.5303,16.2682
,,,,1.5657,16.1256
,,,,1.601,16.0126
,,,,1.6364,15.9306
,,,,1.6718,15.881
,,,,1.7071,15.8644
,,,,1.731,15.8713
,,,,1.7549,15.8918
,,,,1.7788,15.9256
,,,,1.8027,15.972
,,,,1.8266,16.03
,,,,1.8506,16.0985
,,,,1.8745,16.1761
,,,,1.8984,16.2612
,,,,1.9223,16.3518
,,,,1.9462,16.446
,,,,1.9701,16.5416
,,,,1.994,16.6363
,,,,2.0179,16.7277
,,,,2.0418,16.8133
,,,,2.0657,16.8907
,,,,2.0896,16.9577
,,,,2.1135,17.0123
,,,,2.1375,17.0525
,,,,2.1614,17.0773
,,,,2.1853,17.0856
,,,,2.2103,17.0919
,,,,2.2353,17.1106
,,,,2.2603,17.1416
,,,,2.2853,17.1849
,,,,2.3103,17.2403
,,,,2.3353,17.3077
,,,,2.3603,17.3872
,,,,2.3853,17.4776
,,,,2.4103,17.573
,,,,2.4353,17.6527
,,,,2.4603,17.6908
,,,,2.4853,17.694
,,,,2.5103,17.7778
,,,,2.5353,17.8529
,,,,2.5603,17.9159
,,,,2.5853,17.9658
,,,,2.6103,18.0026
,,,,2.6353,18.0271
,,,,2.6603,18.0407
,,,,2.6853,18.0451
,,,,2.7103,18.0516
,,,,2.7353,18.0713
,,,,2.7603,18.1041
,,,,2.7853,18.1497
,,,,2.8103,18.208
,,,,2.8353,18.2771
,,,,2.8603,18.1264
,,,,2.8853,17.9622
,,,,2.9103,17.8029
,,,,2.9353,17.6497
,,,,2.9603,17.5471
,,,,2.9853,17.6715
,,,,3.0103,17.8144
,,,,3.0353,17.9567
,,,,3.0603,18.0864
,,,,3.0853,18.1964
,,,,3.1103,18.2824
,,,,3.1353,18.3419
,,,,3.1603,18.3753
,,,,3.1853,18.3858
,,,,3.2206,18.3655
,,,,3.256,18.3054
,,,,3.2913,18.2088
,,,,3.3267,18.0823
,,,,3.362,17.94
,,,,3.3974,17.8114
,,,,3.4328,17.7441
,,,,3.4681,17.7632
,,,,3.5035,17.8431
,,,,3.5388,17.8949
,,,,3.5742,17.8812
,,,,3.6095,17.8219
,,,,3.6449,17.6628
,,,,3.6802,17.5169
,,,,3.7156,17.3891
,,,,3.751,17.282
,,,,3.7863,17.197
,,,,3.8217,17.1354
,,,,3.857,17.0981
,,,,3.8924,17.0856
,,,,3.8924,17.4336
,,,,3.9163,17.4385
,,,,3.9402,17.4534
,,,,3.9641,17.4781
,,,,3.988,17.5125
,,,,4.0119,17.5566
,,,,4.0358,17.6103
,,,,4.0597,17.6736
,,,,4.0836,17.6901
,,,,4.1076,17.6667
,,,,4.1315,17.6428
,,,,4.1554,17.6189
,,,,4.1793,17.5958
,,,,4.2032,17.6641
,,,,4.2271,17.7554
,,,,4.251,17.8377
,,,,4.2749,17.9088
,,,,4.2988,17.9668
,,,,4.3227,18.0097
,,,,4.3466,18.0361
,,,,4.3705,18.0451
,,,,4.3705,18.41
,,,,4.3945,18.4099
,,,,4.4184,18.4094
,,,,4.4423,18.4086
,,,,4.4662,18.4077
,,,,4.4901,18.4065
,,,,4.514,18.267
,,,,4.5379,18.1024
,,,,4.5618,17.941
,,,,4.5857,17.784
,,,,4.6096,17.7116
,,,,4.6335,17.7585
,,,,4.6574,17.8285
,,,,4.6814,17.9212
,,,,4.7053,18.0316
,,,,4.7292,18.1508
,,,,4.7531,18.2677
,,,,4.777,18.3714
,,,,4.8009,18.3863
,,,,4.8248,18.3859
,,,,4.8487,18.3858
,,,,,
,,,,0,16.1398
,,,,0.025,16.1475
,,,,0.05,16.1705
,,,,0.075,16.2084
,,,,0.1,16.2604
,,,,0.125,16.3256
,,,,0.15,16.4028
,,,,0.175,16.4906
,,,,0.2,16.5878
,,,,0.225,16.6931
,,,,0.25,16.8059
,,,,0.275,16.9267
,,,,0.3,17.0566
,,,,0.325,17.1943
,,,,0.35,17.3335
,,,,0.375,17.4653
,,,,0.4,17.581
,,,,0.425,17.6744
,,,,0.45,17.7416
,,,,0.475,17.7817
,,,,0.5,17.7949
,,,,0.525,17.7967
,,,,0.55,17.8021
,,,,0.575,17.8106
,,,,0.6,17.8218
,,,,0.625,17.8349
,,,,0.65,17.849
,,,,0.675,17.863
,,,,0.7,17.8762
,,,,0.725,17.888
,,,,0.75,17.9207
,,,,0.775,18.0317
,,,,0.8,18.1573
,,,,0.825,18.2972
,,,,0.85,18.4485
,,,,0.875,18.6057
