Title,Fermi,Ticks,Label,HSP,Energy,Edos,Ba$(6s)$,Ba$(5p)$,Ba_tot,Ti$(4s)$,Ti$(3p)$,Ti$(3d)$,Ti_tot,O$(2s)$,O$(2p)$,O_tot,DOS
,,,,4.4112,-5.9123,,,,,,,,,,,,
,,,,4.4355,-5.9098,,,,,,,,,,,,
,,,,4.4598,-5.9055,,,,,,,,,,,,
,,,,4.4841,-5.8996,,,,,,,,,,,,
,,,,4.5084,-5.8923,,,,,,,,,,,,
,,,,4.5327,-5.8837,,,,,,,,,,,,
,,,,4.5571,-5.874,,,,,,,,,,,,
,,,,4.5814,-5.8633,,,,,,,,,,,,
,,,,4.6057,-5.852,,,,,,,,,,,,
,,,,4.63,-5.8403,,,,,,,,,,,,
,,,,4.6543,-5.8285,,,,,,,,,,,,
,,,,4.6786,-5.8169,,,,,,,,,,,,
,,,,4.703,-5.8058,,,,,,,,,,,,
,,,,4.7273,-5.7954,,,,,,,,,,,,
,,,,4.7516,-5.7861,,,,,,,,,,,,
,,,,4.7759,-5.7781,,,,,,,,,,,,
,,,,4.8002,-5.7716,,,,,,,,,,,,
,,,,4.8245,-5.7668,,,,,,,,,,,,
,,,,4.8488,-5.7638,,,,,,,,,,,,
,,,,4.8732,-5.7629,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,-5.99,,,,,,,,,,,,
,,,,0.025,-5.9898,,,,,,,,,,,,
,,,,0.05,-5.989,,,,,,,,,,,,
,,,,0.075,-5.9874,,,,,,,,,,,,
,,,,0.1,-5.9845,,,,,,,,,,,,
,,,,0.125,-5.9798,,,,,,,,,,,,
,,,,0.15,-5.9726,,,,,,,,,,,,
,,,,0.175,-5.9622,,,,,,,,,,,,
,,,,0.2,-5.948,,,,,,,,,,,,
,,,,0.225,-5.9299,,,,,,,,,,,,
,,,,0.25,-5.908,,,,,,,,,,,,
,,,,0.275,-5.8832,,,,,,,,,,,,
,,,,0.3,-5.8563,,,,,,,,,,,,
,,,,0.325,-5.8287,,,,,,,,,,,,
,,,,0.35,-5.8017,,,,,,,,,,,,
,,,,0.375,-5.7764,,,,,,,,,,,,
,,,,0.4,-5.754,,,,,,,,,,,,
,,,,0.425,-5.7355,,,,,,,,,,,,
,,,,0.45,-5.7216,,,,,,,,,,,,
,,,,0.475,-5.7131,,,,,,,,,,,,
,,,,0.5,-5.7102,,,,,,,,,,,,
,,,,0.525,-5.7114,,,,,,,,,,,,
,,,,0.55,-5.715,,,,,,,,,,,,
,,,,0.575,-5.7209,,,,,,,,,,,,
,,,,0.6,-5.729,,,,,,,,,,,,
,,,,0.625,-5.7391,,,,,,,,,,,,
,,,,0.65,-5.7509,,,,,,,,,,,,
,,,,0.675,-5.7643,,,,,,,,,,,,
,,,,0.7,-5.7788,,,,,,,,,,,,
,,,,0.725,-5.7942,,,,,,,,,,,,
,,,,0.75,-5.81,,,,,,,,,,,,
,,,,0.775,-5.8259,,,,,,,,,,,,
,,,,0.8,-5.8415,,,,,,,,,,,,
,,,,0.825,-5.8565,,,,,,,,,,,,
,,,,0.85,-5.8703,,,,,,,,,,,,
,,,,0.875,-5.8827,,,,,,,,,,,,
,,,,0.9,-5.8933,,,,,,,,,,,,
,,,,0.925,-5.9018,,,,,,,,,,,,
,,,,0.95,-5.9081,,,,,,,,,,,,
,,,,0.975,-5.9119,,,,,,,,,,,,
,,,,1,-5.9132,,,,,,,,,,,,
,,,,1.0354,-5.911,,,,,,,,,,,,
,,,,1.0707,-5.9056,,,,,,,,,,,,
,,,,1.1061,-5.8994,,,,,,,,,,,,
,,,,1.1414,-5.8952,,,,,,,,,,,,
,,,,1.1768,-5.8952,,,,,,,,,,,,
,,,,1.2121,-5.9005,,,,,,,,,,,,
,,,,1.2475,-5.9114,,,,,,,,,,,,
,,,,1.2828,-5.9274,,,,,,,,,,,,
,,,,1.3182,-5.9473,,,,,,,,,,,,
,,,,1.3536,-5.9535,,,,,,,,,,,,
,,,,1.3889,-5.9595,,,,,,,,,,,,
,,,,1.4243,-5.9652,,,,,,,,,,,,
,,,,1.4596,-5.9706,,,,,,,,,,,,
,,,,1.495,-5.9754,,,,,,,,,,,,
,,,,1.5303,-5.9797,,,,,,,,,,,,
,,,,1.5657,-5.9833,,,,,,,,,,,,
,,,,1.601,-5.9862,,,,,,,,,,,,
,,,,1.6364,-5.9883,,,,,,,,,,,,
,,,,1.6718,-5.9896,,,,,,,,,,,,
,,,,1.7071,-5.99,,,,,,,,,,,,
,,,,1.7314,-5.9898,,,,,,,,,,,,
,,,,1.7557,-5.9893,,,,,,,,,,,,
,,,,1.7801,-5.9885,,,,,,,,,,,,
,,,,1.8044,-5.9874,,,,,,,,,,,,
,,,,1.8287,-5.986,,,,,,,,,,,,
,,,,1.853,-5.9843,,,,,,,,,,,,
,,,,1.8773,-5.9825,,,,,,,,,,,,
,,,,1.9016,-5.9805,,,,,,,,,,,,
,,,,1.9259,-5.9784,,,,,,,,,,,,
,,,,1.9503,-5.9762,,,,,,,,,,,,
,,,,1.9746,-5.9741,,,,,,,,,,,,
,,,,1.9989,-5.9719,,,,,,,,,,,,
,,,,2.0232,-5.9699,,,,,,,,,,,,
,,,,2.0475,-5.9681,,,,,,,,,,,,
,,,,2.0718,-5.9555,,,,,,,,,,,,
,,,,2.0962,-5.9392,,,,,,,,,,,,
,,,,2.1205,-5.9256,,,,,,,,,,,,
,,,,2.1448,-5.9155,,,,,,,,,,,,
,,,,2.1691,-5.9092,,,,,,,,,,,,
,,,,2.1934,-5.9071,,,,,,,,,,,,
,,,,2.2184,-5.9085,,,,,,,,,,,,
,,,,2.2434,-5.9128,,,,,,,,,,,,
,,,,2.2684,-5.9197,,,,,,,,,,,,
,,,,2.2934,-5.9291,,,,,,,,,,,,
,,,,2.3184,-5.9398,,,,,,,,,,,,
,,,,2.3434,-5.9421,,,,,,,,,,,,
,,,,2.3684,-5.9375,,,,,,,,,,,,
,,,,2.3934,-5.9321,,,,,,,,,,,,
,,,,2.4184,-5.9269,,,,,,,,,,,,
,,,,2.4434,-5.9222,,,,,,,,,,,,
,,,,2.4684,-5.9182,,,,,,,,,,,,
,,,,2.4934,-5.9152,,,,,,,,,,,,
,,,,2.5184,-5.9134,,,,,,,,,,,,
,,,,2.5434,-5.913,,,,,,,,,,,,
,,,,2.5684,-5.9137,,,,,,,,,,,,
,,,,2.5934,-5.9155,,,,,,,,,,,,
,,,,2.6184,-5.9179,,,,,,,,,,,,
,,,,2.6434,-5.9203,,,,,,,,,,,,
,,,,2.6684,-5.9221,,,,,,,,,,,,
,,,,2.6934,-5.9228,,,,,,,,,,,,
,,,,2.7184,-5.9219,,,,,,,,,,,,
,,,,2.7434,-5.9191,,,,,,,,,,,,
,,,,2.7684,-5.9146,,,,,,,,,,,,
,,,,2.7934,-5.9083,,,,,,,,,,,,
,,,,2.8184,-5.9005,,,,,,,,,,,,
,,,,2.8434,-5.8914,,,,,,,,,,,,
,,,,2.8684,-5.881,,,,,,,,,,,,
,,,,2.8934,-5.8697,,,,,,,,,,,,
,,,,2.9184,-5.8577,,,,,,,,,,,,
,,,,2.9434,-5.8452,,,,,,,,,,,,
,,,,2.9684,-5.8327,,,,,,,,,,,,
,,,,2.9934,-5.8203,,,,,,,,,,,,
,,,,3.0184,-5.8085,,,,,,,,,,,,
,,,,3.0434,-5.7974,,,,,,,,,,,,
,,,,3.0684,-5.7875,,,,,,,,,,,,
,,,,3.0934,-5.779,,,,,,,,,,,,
,,,,3.1184,-5.7721,,,,,,,,,,,,
,,,,3.1434,-5.767,,,,,,,,,,,,
,,,,3.1684,-5.7639,,,,,,,,,,,,
,,,,3.1934,-5.7629,,,,,,,,,,,,
,,,,3.2288,-5.7642,,,,,,,,,,,,
,,,,3.2641,-5.7681,,,,,,,,,,,,
,,,,3.2995,-5.7745,,,,,,,,,,,,
,,,,3.3348,-5.7831,,,,,,,,,,,,
,,,,3.3702,-5.7938,,,,,,,,,,,,
,,,,3.4056,-5.8063,,,,,,,,,,,,
,,,,3.4409,-5.8201,,,,,,,,,,,,
,,,,3.4763,-5.8349,,,,,,,,,,,,
,,,,3.5116,-5.8504,,,,,,,,,,,,
,,,,3.547,-5.8661,,,,,,,,,,,,
,,,,3.5823,-5.8816,,,,,,,,,,,,
,,,,3.6177,-5.8965,,,,,,,,,,,,
,,,,3.653,-5.9106,,,,,,,,,,,,
,,,,3.6884,-5.9235,,,,,,,,,,,,
,,,,3.7238,-5.9348,,,,,,,,,,,,
,,,,3.7591,-5.9445,,,,,,,,,,,,
,,,,3.7945,-5.9312,,,,,,,,,,,,
,,,,3.8298,-5.9182,,,,,,,,,,,,
,,,,3.8652,-5.9099,,,,,,,,,,,,
,,,,3.9005,-5.9071,,,,,,,,,,,,
,,,,3.9005,-5.7102,,,,,,,,,,,,
,,,,3.9248,-5.7115,,,,,,,,,,,,
,,,,3.9492,-5.7154,,,,,,,,,,,,
,,,,3.9735,-5.7217,,,,,,,,,,,,
,,,,3.9978,-5.7304,,,,,,,,,,,,
,,,,4.0221,-5.7412,,,,,,,,,,,,
,,,,4.0464,-5.7538,,,,,,,,,,,,
,,,,4.0707,-5.768,,,,,,,,,,,,
,,,,4.0951,-5.7834,,,,,,,,,,,,
,,,,4.1194,-5.7996,,,,,,,,,,,,
,,,,4.1437,-5.8162,,,,,,,,,,,,
,,,,4.168,-5.8328,,,,,,,,,,,,
,,,,4.1923,-5.8491,,,,,,,,,,,,
,,,,4.2166,-5.8645,,,,,,,,,,,,
,,,,4.241,-5.8788,,,,,,,,,,,,
,,,,4.2653,-5.8915,,,,,,,,,,,,
,,,,4.2896,-5.9024,,,,,,,,,,,,
,,,,4.3139,-5.9112,,,,,,,,,,,,
,,,,4.3382,-5.9176,,,,,,,,,,,,
,,,,4.3625,-5.9215,,,,,,,,,,,,
,,,,4.3868,-5.9228,,,,,,,,,,,,
,,,,4.3868,-5.9132,,,,,,,,,,,,
,,,,4.4112,-5.9123,,,,,,,,,,,,
,,,,4.4355,-5.9098,,,,,,,,,,,,
,,,,4.4598,-5.9055,,,,,,,,,,,,
,,,,4.4841,-5.8996,,,,,,,,,,,,
,,,,4.5084,-5.8923,,,,,,,,,,,,
,,,,4.5327,-5.8837,,,,,,,,,,,,
,,,,4.5571,-5.874,,,,,,,,,,,,
,,,,4.5814,-5.8633,,,,,,,,,,,,
,,,,4.6057,-5.852,,,,,,,,,,,,
,,,,4.63,-5.8403,,,,,,,,,,,,
,,,,4.6543,-5.8285,,,,,,,,,,,,
,,,,4.6786,-5.8169,,,,,,,,,,,,
,,,,4.703,-5.8058,,,,,,,,,,,,
,,,,4.7273,-5.7954,,,,,,,,,,,,
,,,,4.7516,-5.7861,,,,,,,,,,,,
,,,,4.7759,-5.7781,,,,,,,,,,,,
,,,,4.8002,-5.7716,,,,,,,,,,,,
,,,,4.8245,-5.7668,,,,,,,,,,,,
,,,,4.8488,-5.7638,,,,,,,,,,,,
,,,,4.8732,-5.7629,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,0.075,,,,,,,,,,,,
,,,,0.025,0.0759,,,,,,,,,,,,
,,,,0.05,0.0786,,,,,,,,,,,,
,,,,0.075,0.0831,,,,,,,,,,,,
,,,,0.1,0.0893,,,,,,,,,,,,
,,,,0.125,0.0971,,,,,,,,,,,,
,,,,0.15,0.1063,,,,,,,,,,,,
,,,,0.175,0.1167,,,,,,,,,,,,
,,,,0.2,0.1281,,,,,,,,,,,,
,,,,0.225,0.1403,,,,,,,,,,,,
,,,,0.25,0.1528,,,,,,,,,,,,
,,,,0.275,0.1655,,,,,,,,,,,,
,,,,0.3,0.178,,,,,,,,,,,,
,,,,0.325,0.19,,,,,,,,,,,,
,,,,0.35,0.2012,,,,,,,,,,,,
,,,,0.375,0.2112,,,,,,,,,,,,
,,,,0.4,0.2199,,,,,,,,,,,,
,,,,0.425,0.2269,,,,,,,,,,,,
,,,,0.45,0.232,,,,,,,,,,,,
,,,,0.475,0.2351,,,,,,,,,,,,
,,,,0.5,0.2362,,,,,,,,,,,,
,,,,0.525,0.2368,,,,,,,,,,,,
,,,,0.55,0.2383,,,,,,,,,,,,
,,,,0.575,0.2392,,,,,,,,,,,,
,,,,0.6,0.236,,,,,,,,,,,,
,,,,0.625,0.2251,,,,,,,,,,,,
,,,,0.65,0.208,,,,,,,,,,,,
,,,,0.675,0.1873,,,,,,,,,,,,
,,,,0.7,0.1647,,,,,,,,,,,,
,,,,0.725,0.1413,,,,,,,,,,,,
,,,,0.75,0.1179,,,,,,,,,,,,
,,,,0.775,0.095,,,,,,,,,,,,
,,,,0.8,0.0734,,,,,,,,,,,,
,,,,0.825,0.0535,,,,,,,,,,,,
,,,,0.85,0.0356,,,,,,,,,,,,
,,,,0.875,0.02,,,,,,,,,,,,
,,,,0.9,0.0071,,,,,,,,,,,,
,,,,0.925,-0.0032,,,,,,,,,,,,
,,,,0.95,-0.0106,,,,,,,,,,,,
,,,,0.975,-0.0151,,,,,,,,,,,,
,,,,1,-0.0166,,,,,,,,,,,,
,,,,1.0354,-0.0157,,,,,,,,,,,,
,,,,1.0707,-0.0132,,,,,,,,,,,,
,,,,1.1061,-0.0091,,,,,,,,,,,,
,,,,1.1414,-0.0035,,,,,,,,,,,,
,,,,1.1768,0.0035,,,,,,,,,,,,
,,,,1.2121,0.0117,,,,,,,,,,,,
,,,,1.2475,0.021,,,,,,,,,,,,
,,,,1.2828,0.0311,,,,,,,,,,,,
,,,,1.3182,0.0418,,,,,,,,,,,,
,,,,1.3536,0.0527,,,,,,,,,,,,
,,,,1.3889,0.0636,,,,,,,,,,,,
,,,,1.4243,0.0741,,,,,,,,,,,,
,,,,1.4596,0.0841,,,,,,,,,,,,
,,,,1.495,0.0932,,,,,,,,,,,,
,,,,1.5303,0.1013,,,,,,,,,,,,
,,,,1.5657,0.1045,,,,,,,,,,,,
,,,,1.601,0.0916,,,,,,,,,,,,
,,,,1.6364,0.0823,,,,,,,,,,,,
,,,,1.6718,0.0768,,,,,,,,,,,,
,,,,1.7071,0.075,,,,,,,,,,,,
,,,,1.7314,0.0778,,,,,,,,,,,,
,,,,1.7557,0.0861,,,,,,,,,,,,
,,,,1.7801,0.0998,,,,,,,,,,,,
,,,,1.8044,0.1184,,,,,,,,,,,,
,,,,1.8287,0.139,,,,,,,,,,,,
,,,,1.853,0.1465,,,,,,,,,,,,
,,,,1.8773,0.155,,,,,,,,,,,,
,,,,1.9016,0.1642,,,,,,,,,,,,
,,,,1.9259,0.174,,,,,,,,,,,,
,,,,1.9503,0.184,,,,,,,,,,,,
,,,,1.9746,0.1942,,,,,,,,,,,,
,,,,1.9989,0.2041,,,,,,,,,,,,
,,,,2.0232,0.2136,,,,,,,,,,,,
,,,,2.0475,0.2225,,,,,,,,,,,,
,,,,2.0718,0.2304,,,,,,,,,,,,
,,,,2.0962,0.2372,,,,,,,,,,,,
,,,,2.1205,0.2427,,,,,,,,,,,,
,,,,2.1448,0.2467,,,,,,,,,,,,
,,,,2.1691,0.2492,,,,,,,,,,,,
,,,,2.1934,0.25,,,,,,,,,,,,
,,,,2.2184,0.2484,,,,,,,,,,,,
,,,,2.2434,0.2437,,,,,,,,,,,,
,,,,2.2684,0.2361,,,,,,,,,,,,
,,,,2.2934,0.2259,,,,,,,,,,,,
,,,,2.3184,0.2134,,,,,,,,,,,,
,,,,2.3434,0.1992,,,,,,,,,,,,
,,,,2.3684,0.1837,,,,,,,,,,,,
,,,,2.3934,0.1675,,,,,,,,,,,,
,,,,2.4184,0.151,,,,,,,,,,,,
,,,,2.4434,0.1346,,,,,,,,,,,,
,,,,2.4684,0.1189,,,,,,,,,,,,
,,,,2.4934,0.1041,,,,,,,,,,,,
,,,,2.5184,0.0905,,,,,,,,,,,,
,,,,2.5434,0.0784,,,,,,,,,,,,
,,,,2.5684,0.0679,,,,,,,,,,,,
,,,,2.5934,0.0592,,,,,,,,,,,,
,,,,2.6184,0.0524,,,,,,,,,,,,
,,,,2.6434,0.0475,,,,,,,,,,,,
,,,,2.6684,0.0445,,,,,,,,,,,,
,,,,2.6934,0.0435,,,,,,,,,,,,
,,,,2.7184,0.0393,,,,,,,,,,,,
,,,,2.7434,0.0266,,,,,,,,,,,,
,,,,2.7684,0.0059,,,,,,,,,,,,
,,,,2.7934,-0.0222,,,,,,,,,,,,
,,,,2.8184,-0.0569,,,,,,,,,,,,
,,,,2.8434,-0.0972,,,,,,,,,,,,
,,,,2.8684,-0.142,,,,,,,,,,,,
,,,,2.8934,-0.19,,,,,,,,,,,,
,,,,2.9184,-0.2401,,,,,,,,,,,,
,,,,2.9434,-0.291,,,,,,,,,,,,
,,,,2.9684,-0.3414,,,,,,,,,,,,
,,,,2.9934,-0.3901,,,,,,,,,,,,
,,,,3.0184,-0.436,,,,,,,,,,,,
,,,,3.0434,-0.478,,,,,,,,,,,,
,,,,3.0684,-0.5153,,,,,,,,,,,,
,,,,3.0934,-0.547,,,,,,,,,,,,
,,,,3.1184,-0.5723,,,,,,,,,,,,
,,,,3.1434,-0.5908,,,,,,,,,,,,
,,,,3.1684,-0.6021,,,,,,,,,,,,
,,,,3.1934,-0.6059,,,,,,,,,,,,
,,,,3.2288,-0.6013,,,,,,,,,,,,
,,,,3.2641,-0.5875,,,,,,,,,,,,
,,,,3.2995,-0.5648,,,,,,,,,,,,
,,,,3.3348,-0.5335,,,,,,,,,,,,
,,,,3.3702,-0.4942,,,,,,,,,,,,
,,,,3.4056,-0.4475,,,,,,,,,,,,
,,,,3.4409,-0.3944,,,,,,,,,,,,
,,,,3.4763,-0.3358,,,,,,,,,,,,
,,,,3.5116,-0.2729,,,,,,,,,,,,
,,,,3.547,-0.2072,,,,,,,,,,,,
,,,,3.5823,-0.14,,,,,,,,,,,,
,,,,3.6177,-0.073,,,,,,,,,,,,
,,,,3.653,-0.008,,,,,,,,,,,,
,,,,3.6884,0.0532,,,,,,,,,,,,
,,,,3.7238,0.1089,,,,,,,,,,,,
,,,,3.7591,0.1573,,,,,,,,,,,,
,,,,3.7945,0.1967,,,,,,,,,,,,
,,,,3.8298,0.226,,,,,,,,,,,,
,,,,3.8652,0.2439,,,,,,,,,,,,
,,,,3.9005,0.25,,,,,,,,,,,,
,,,,3.9005,0.2362,,,,,,,,,,,,
,,,,3.9248,0.2354,,,,,,,,,,,,
,,,,3.9492,0.2328,,,,,,,,,,,,
,,,,3.9735,0.2288,,,,,,,,,,,,
,,,,3.9978,0.2233,,,,,,,,,,,,
,,,,4.0221,0.2166,,,,,,,,,,,,
,,,,4.0464,0.2091,,,,,,,,,,,,
,,,,4.0707,0.2009,,,,,,,,,,,,
,,,,4.0951,0.1923,,,,,,,,,,,,
,,,,4.1194,0.1837,,,,,,,,,,,,
,,,,4.1437,0.1752,,,,,,,,,,,,
,,,,4.168,0.1671,,,,,,,,,,,,
,,,,4.1923,0.1596,,,,,,,,,,,,
,,,,4.2166,0.1487,,,,,,,,,,,,
,,,,4.241,0.1225,,,,,,,,,,,,
,,,,4.2653,0.0993,,,,,,,,,,,,
,,,,4.2896,0.0797,,,,,,,,,,,,
,,,,4.3139,0.0641,,,,,,,,,,,,
,,,,4.3382,0.0527,,,,,,,,,,,,
,,,,4.3625,0.0459,,,,,,,,,,,,
,,,,4.3868,0.0435,,,,,,,,,,,,
,,,,4.3868,-0.0166,,,,,,,,,,,,
,,,,4.4112,-0.0204,,,,,,,,,,,,
,,,,4.4355,-0.0319,,,,,,,,,,,,
,,,,4.4598,-0.0506,,,,,,,,,,,,
,,,,4.4841,-0.076,,,,,,,,,,,,
,,,,4.5084,-0.1074,,,,,,,,,,,,
,,,,4.5327,-0.1438,,,,,,,,,,,,
,,,,4.5571,-0.1844,,,,,,,,,,,,
,,,,4.5814,-0.2279,,,,,,,,,,,,
,,,,4.6057,-0.2734,,,,,,,,,,,,
,,,,4.63,-0.3195,,,,,,,,,,,,
,,,,4.6543,-0.3653,,,,,,,,,,,,
,,,,4.6786,-0.4095,,,,,,,,,,,,
,,,,4.703,-0.4513,,,,,,,,,,,,
,,,,4.7273,-0.4895,,,,,,,,,,,,
,,,,4.7516,-0.5234,,,,,,,,,,,,
,,,,4.7759,-0.5522,,,,,,,,,,,,
,,,,4.8002,-0.5753,,,,,,,,,,,,
,,,,4.8245,-0.5922,,,,,,,,,,,,
,,,,4.8488,-0.6025,,,,,,,,,,,,
,,,,4.8732,-0.6059,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,0.1207,,,,,,,,,,,,
,,,,0.025,0.1217,,,,,,,,,,,,
,,,,0.05,0.1247,,,,,,,,,,,,
,,,,0.075,0.1297,,,,,,,,,,,,
,,,,0.1,0.1365,,,,,,,,,,,,
,,,,0.125,0.145,,,,,,,,,,,,
,,,,0.15,0.1551,,,,,,,,,,,,
,,,,0.175,0.1664,,,,,,,,,,,,
,,,,0.2,0.1787,,,,,,,,,,,,
,,,,0.225,0.1918,,,,,,,,,,,,
,,,,0.25,0.2054,,,,,,,,,,,,
,,,,0.275,0.219,,,,,,,,,,,,
,,,,0.3,0.2324,,,,,,,,,,,,
,,,,0.325,0.2453,,,,,,,,,,,,
,,,,0.35,0.2573,,,,,,,,,,,,
,,,,0.375,0.268,,,,,,,,,,,,
,,,,0.4,0.2772,,,,,,,,,,,,
,,,,0.425,0.2847,,,,,,,,,,,,
,,,,0.45,0.2902,,,,,,,,,,,,
,,,,0.475,0.2935,,,,,,,,,,,,
,,,,0.5,0.2947,,,,,,,,,,,,
,,,,0.525,0.2929,,,,,,,,,,,,
,,,,0.55,0.2879,,,,,,,,,,,,
,,,,0.575,0.2814,,,,,,,,,,,,
,,,,0.6,0.2773,,,,,,,,,,,,
,,,,0.625,0.2794,,,,,,,,,,,,
,,,,0.65,0.2869,,,,,,,,,,,,
,,,,0.675,0.2973,,,,,,,,,,,,
,,,,0.7,0.2814,,,,,,,,,,,,
,,,,0.725,0.2446,,,,,,,,,,,,
,,,,0.75,0.2075,,,,,,,,,,,,
,,,,0.775,0.1709,,,,,,,,,,,,
,,,,0.8,0.1357,,,,,,,,,,,,
,,,,0.825,0.1029,,,,,,,,,,,,
,,,,0.85,0.0729,,,,,,,,,,,,
,,,,0.875,0.0466,,,,,,,,,,,,
,,,,0.9,0.0244,,,,,,,,,,,,
,,,,0.925,0.0067,,,,,,,,,,,,
,,,,0.95,-0.0062,,,,,,,,,,,,
,,,,0.975,-0.014,,,,,,,,,,,,
,,,,1,-0.0166,,,,,,,,,,,,
,,,,1.0354,-0.0092,,,,,,,,,,,,
,,,,1.0707,0.0123,,,,,,,,,,,,
,,,,1.1061,0.0466,,,,,,,,,,,,
,,,,1.1414,0.0911,,,,,,,,,,,,
,,,,1.1768,0.1425,,,,,,,,,,,,
,,,,1.2121,0.1961,,,,,,,,,,,,
,,,,1.2475,0.2457,,,,,,,,,,,,
,,,,1.2828,0.2744,,,,,,,,,,,,
,,,,1.3182,0.2624,,,,,,,,,,,,
,,,,1.3536,0.2379,,,,,,,,,,,,
,,,,1.3889,0.2117,,,,,,,,,,,,
,,,,1.4243,0.1861,,,,,,,,,,,,
,,,,1.4596,0.162,,,,,,,,,,,,
,,,,1.495,0.14,,,,,,,,,,,,
,,,,1.5303,0.1207,,,,,,,,,,,,
,,,,1.5657,0.1081,,,,,,,,,,,,
,,,,1.601,0.1135,,,,,,,,,,,,
,,,,1.6364,0.1175,,,,,,,,,,,,
,,,,1.6718,0.1199,,,,,,,,,,,,
,,,,1.7071,0.1207,,,,,,,,,,,,
,,,,1.7314,0.1214,,,,,,,,,,,,
,,,,1.7557,0.1237,,,,,,,,,,,,
,,,,1.7801,0.1275,,,,,,,,,,,,
,,,,1.8044,0.1326,,,,,,,,,,,,
,,,,1.8287,0.139,,,,,,,,,,,,
,,,,1.853,0.1465,,,,,,,,,,,,
,,,,1.8773,0.155,,,,,,,,,,,,
,,,,1.9016,0.1642,,,,,,,,,,,,
,,,,1.9259,0.174,,,,,,,,,,,,
,,,,1.9503,0.184,,,,,,,,,,,,
,,,,1.9746,0.1942,,,,,,,,,,,,
,,,,1.9989,0.2041,,,,,,,,,,,,
,,,,2.0232,0.2136,,,,,,,,,,,,
,,,,2.0475,0.2225,,,,,,,,,,,,
,,,,2.0718,0.2304,,,,,,,,,,,,
,,,,2.0962,0.2372,,,,,,,,,,,,
,,,,2.1205,0.2427,,,,,,,,,,,,
,,,,2.1448,0.2467,,,,,,,,,,,,
,,,,2.1691,0.2492,,,,,,,,,,,,
,,,,2.1934,0.25,,,,,,,,,,,,
,,,,2.2184,0.2512,,,,,,,,,,,,
,,,,2.2434,0.2548,,,,,,,,,,,,
,,,,2.2684,0.2608,,,,,,,,,,,,
,,,,2.2934,0.2689,,,,,,,,,,,,
,,,,2.3184,0.279,,,,,,,,,,,,
,,,,2.3434,0.291,,,,,,,,,,,,
,,,,2.3684,0.3046,,,,,,,,,,,,
,,,,2.3934,0.3193,,,,,,,,,,,,
,,,,2.4184,0.335,,,,,,,,,,,,
,,,,2.4434,0.3173,,,,,,,,,,,,
,,,,2.4684,0.2866,,,,,,,,,,,,
,,,,2.4934,0.2572,,,,,,,,,,,,
,,,,2.5184,0.2296,,,,,,,,,,,,
,,,,2.5434,0.2045,,,,,,,,,,,,
,,,,2.5684,0.1825,,,,,,,,,,,,
,,,,2.5934,0.1638,,,,,,,,,,,,
,,,,2.6184,0.149,,,,,,,,,,,,
,,,,2.6434,0.1382,,,,,,,,,,,,
,,,,2.6684,0.1317,,,,,,,,,,,,
,,,,2.6934,0.1295,,,,,,,,,,,,
,,,,2.7184,0.1254,,,,,,,,,,,,
,,,,2.7434,0.1132,,,,,,,,,,,,
,,,,2.7684,0.0932,,,,,,,,,,,,
,,,,2.7934,0.066,,,,,,,,,,,,
,,,,2.8184,0.0323,,,,,,,,,,,,
,,,,2.8434,-0.0071,,,,,,,,,,,,
,,,,2.8684,-0.0514,,,,,,,,,,,,
,,,,2.8934,-0.0995,,,,,,,,,,,,
,,,,2.9184,-0.1508,,,,,,,,,,,,
,,,,2.9434,-0.2046,,,,,,,,,,,,
,,,,2.9684,-0.2607,,,,,,,,,,,,
,,,,2.9934,-0.3186,,,,,,,,,,,,
,,,,3.0184,-0.3768,,,,,,,,,,,,
,,,,3.0434,-0.4324,,,,,,,,,,,,
,,,,3.0684,-0.4826,,,,,,,,,,,,
,,,,3.0934,-0.5257,,,,,,,,,,,,
,,,,3.1184,-0.5602,,,,,,,,,,,,
,,,,3.1434,-0.5854,,,,,,,,,,,,
,,,,3.1684,-0.6008,,,,,,,,,,,,
,,,,3.1934,-0.6059,,,,,,,,,,,,
,,,,3.2288,-0.5927,,,,,,,,,,,,
,,,,3.2641,-0.5542,,,,,,,,,,,,
,,,,3.2995,-0.4938,,,,,,,,,,,,
,,,,3.3348,-0.4183,,,,,,,,,,,,
,,,,3.3702,-0.3398,,,,,,,,,,,,
,,,,3.4056,-0.2636,,,,,,,,,,,,
,,,,3.4409,-0.1864,,,,,,,,,,,,
,,,,3.4763,-0.1069,,,,,,,,,,,,
,,,,3.5116,-0.0261,,,,,,,,,,,,
,,,,3.547,0.0544,,,,,,,,,,,,
,,,,3.5823,0.1328,,,,,,,,,,,,
,,,,3.6177,0.2073,,,,,,,,,,,,
,,,,3.653,0.2765,,,,,,,,,,,,
,,,,3.6884,0.3374,,,,,,,,,,,,
,,,,3.7238,0.3386,,,,,,,,,,,,
,,,,3.7591,0.3166,,,,,,,,,,,,
,,,,3.7945,0.2919,,,,,,,,,,,,
,,,,3.8298,0.2701,,,,,,,,,,,,
,,,,3.8652,0.2553,,,,,,,,,,,,
,,,,3.9005,0.25,,,,,,,,,,,,
,,,,3.9005,0.2947,,,,,,,,,,,,
,,,,3.9248,0.2956,,,,,,,,,,,,
